duration,timestamp,x,value_old,value
361,2011-03-15 1:15,3,0.0068,0.0068
1201,2011-03-15 1:35,3,0.0032,0.0032
1201,2011-03-15 1:55,1,0.081,0.081
60,2011-03-15 1:56,3,0.0028,0.0028
1322,2011-03-15 2:18,3,0.0039,0.0039
721,2011-03-15 2:30,1,0.0924,0.0924
1561,2011-03-15 2:56,1,0.0747,0.0747
0,2011-03-15 2:56,3,0.0028,0.0028
301,2011-03-15 3:01,3,0.0034,0.0034
120,2011-03-15 3:03,1,0.0768,0.0768
0,2011-03-15 3:03,3,0.0036,0.0036
180,2011-03-15 3:06,3,0.0028,0.0028
1261,2011-03-15 3:27,1,0.19,0.19
181,2011-03-15 3:30,1,0.0747,0.0747
2342,2011-03-15 4:09,3,0.0028,0.0028
1081,2011-03-15 4:27,1,0.0768,0.0768
300,2011-03-15 4:32,3,0.0042,0.0042
601,2011-03-15 4:42,3,0.0029,0.0029
120,2011-03-15 4:44,3,0.0042,0.0042
180,2011-03-15 4:47,1,1.5073,1.5
0,2011-03-15 4:47,3,0.0417,0.0417
541,2011-03-15 4:56,3,0.0037,0.0037
961,2011-03-15 5:12,3,0.0032,0.0032
961,2011-03-15 5:28,1,1.3641,1.3641
0,2011-03-15 5:28,3,0.0302,0.0302
1502,2011-03-15 5:53,3,0.0093,0.0093
124,2011-03-13 23:40,3,0.0032,0.0032
60,2011-03-13 23:41,3,0.0042,0.0042
661,2011-03-13 23:52,3,0.0029,0.0029
0,2011-03-13 23:52,1,0.0768,0.0768
60,2011-03-13 23:53,3,0.0088,0.0088
480,2011-03-14 0:01,3,0.0034,0.0034
481,2011-03-14 0:09,1,0.1072,0.1072
0,2011-03-14 0:09,3,0.0065,0.0065
6066,2011-03-14 1:50,3,0.0071,0.0071
481,2011-03-14 1:58,1,0.0768,0.0768
60,2011-03-14 1:59,3,0.0043,0.0043
60,2011-03-14 2:00,1,0.0975,0.0975
60,2011-03-14 2:01,3,0.0031,0.0031
901,2011-03-14 2:16,3,0.0029,0.0029
480,2011-03-14 2:24,1,0.0747,0.0747
781,2011-03-14 2:37,3,0.0028,0.0028
1261,2011-03-14 2:58,1,0.0887,0.0887
0,2011-03-14 2:58,3,0.0051,0.0051
1082,2011-03-14 3:16,3,0.0036,0.0036
1501,2011-03-14 3:41,3,0.0044,0.0044
0,2011-03-14 3:41,1,0.0789,0.0789
1141,2011-03-14 4:00,1,0.0747,0.0747
3484,2011-03-14 4:58,1,0.1471,0.1471
600,2011-03-14 5:08,1,0.083,0.083
0,2011-03-14 5:08,3,0.0031,0.0031
61,2011-03-14 5:09,3,0.0148,0.0148
1441,2011-03-14 5:33,1,0.2568,0.2568
0,2011-03-14 5:33,3,0.0059,0.0059
60,2011-03-14 5:34,3,0.007,0.007
301,2011-03-14 5:39,1,0.0789,0.0789
0,2011-03-14 5:39,3,0.0075,0.0075
2462,2011-03-14 6:20,3,0.0033,0.0033
2342,2011-03-14 6:59,3,0.0028,0.0028
301,2011-03-14 7:04,1,0.168,0.168
0,2011-03-14 7:04,3,0.0028,0.0028
1441,2011-03-14 7:28,1,0.083,0.083
0,2011-03-14 7:28,3,0.0068,0.0068
1142,2011-03-14 7:47,1,0.0768,0.0768
0,2011-03-14 7:47,3,0.0075,0.0075
240,2011-03-14 7:51,3,0.0057,0.0057
480,2011-03-14 7:59,1,0.3285,0.3285
0,2011-03-14 7:59,3,0.0028,0.0028
2223,2011-03-14 8:36,3,0.0093,0.0093
300,2011-03-14 8:41,3,0.0037,0.0037
120,2011-03-14 8:43,3,0.0081,0.0081
124,2011-03-13 0:36,3,0.0171,0.0171
0,2011-03-13 0:36,1,0.1056,0.1056
60,2011-03-13 0:37,3,0.0032,0.0032
0,2011-03-13 0:37,1,0.1072,0.1072
360,2011-03-13 0:43,3,0.008,0.008
0,2011-03-13 0:43,1,0.0887,0.0887
1441,2011-03-13 1:07,3,0.0031,0.0031
1802,2011-03-13 1:37,3,0.0029,0.0029
2523,2011-03-13 2:19,1,0.1228,0.1228
60,2011-03-13 2:20,3,0.0029,0.0029
180,2011-03-13 2:23,1,0.0768,0.0768
0,2011-03-13 2:23,3,0.0058,0.0058
60,2011-03-13 2:24,1,0.081,0.081
0,2011-03-13 2:24,3,0.003,0.003
60,2011-03-13 2:25,1,0.081,0.081
60,2011-03-13 2:26,3,0.0076,0.0076
121,2011-03-13 2:28,3,0.0043,0.0043
1922,2011-03-13 3:00,3,0.0028,0.0028
420,2011-03-13 3:07,1,0.0924,0.0924
60,2011-03-13 3:08,3,0.0048,0.0048
4565,2011-03-13 4:24,3,0.0028,0.0028
420,2011-03-13 4:31,3,0.0048,0.0048
1742,2011-03-13 5:00,3,0.0046,0.0046
0,2011-03-13 5:00,1,0.0789,0.0789
60,2011-03-13 5:01,3,0.0062,0.0062
961,2011-03-13 5:17,3,0.0028,0.0028
901,2011-03-13 5:32,3,0.0029,0.0029
240,2011-03-13 5:36,1,0.104,0.104
1862,2011-03-13 6:07,3,0.004,0.004
120,2011-03-13 6:09,1,0.1025,0.1025
0,2011-03-13 6:09,3,0.0043,0.0043
1202,2011-03-13 6:29,3,0.0035,0.0035
180,2011-03-13 6:32,3,0.0069,0.0069
240,2011-03-13 6:36,1,0.081,0.081
0,2011-03-13 6:36,3,0.0087,0.0087
361,2011-03-13 6:42,3,0.006,0.006
360,2011-03-13 6:48,3,0.0035,0.0035
1201,2011-03-13 7:08,3,0.0031,0.0031
0,2011-03-13 7:08,1,0.083,0.083
61,2011-03-13 7:09,3,0.003,0.003
60,2011-03-13 7:10,3,0.0029,0.0029
60,2011-03-13 7:11,3,0.004,0.004
660,2011-03-13 7:22,3,0.0057,0.0057
2403,2011-03-13 8:02,1,0.0992,0.0992
120,2011-03-13 8:04,3,0.0033,0.0033
120,2011-03-13 8:06,1,0.4618,0.4618
0,2011-03-13 8:06,3,0.0146,0.0146
124,2011-03-12 1:02,3,0.006,0.006
420,2011-03-12 1:09,1,0.0768,0.0768
1381,2011-03-12 1:32,3,0.0029,0.0029
61,2011-03-12 1:33,3,0.003,0.003
1081,2011-03-12 1:51,3,0.0038,0.0038
1141,2011-03-12 2:10,3,0.0032,0.0032
1742,2011-03-12 2:39,3,0.0036,0.0036
1921,2011-03-12 3:11,3,0.0053,0.0053
1202,2011-03-12 3:31,1,0.0768,0.0768
120,2011-03-12 3:33,1,0.0992,0.0992
480,2011-03-12 3:41,1,0.0747,0.0747
60,2011-03-12 3:42,1,0.0768,0.0768
781,2011-03-12 3:55,3,0.0035,0.0035
1382,2011-03-12 4:18,3,0.0028,0.0028
1201,2011-03-12 4:38,3,0.0078,0.0078
60,2011-03-12 4:39,1,0.083,0.083
0,2011-03-12 4:39,3,0.0043,0.0043
60,2011-03-12 4:40,3,0.0036,0.0036
60,2011-03-12 4:41,3,0.004,0.004
60,2011-03-12 4:42,3,0.0029,0.0029
121,2011-03-12 4:44,3,0.0042,0.0042
420,2011-03-12 4:51,3,0.0028,0.0028
120,2011-03-12 4:53,1,0.0924,0.0924
0,2011-03-12 4:53,3,0.0046,0.0046
60,2011-03-12 4:54,3,0.0069,0.0069
121,2011-03-12 4:56,3,0.0087,0.0087
0,2011-03-12 4:56,1,0.0747,0.0747
300,2011-03-12 5:01,3,0.0182,0.0182
0,2011-03-12 5:01,1,0.0924,0.0924
60,2011-03-12 5:02,3,0.0076,0.0076
361,2011-03-12 5:08,3,0.0029,0.0029
300,2011-03-12 5:13,3,0.0037,0.0037
661,2011-03-12 5:24,3,0.0028,0.0028
0,2011-03-12 5:24,1,0.116,0.116
60,2011-03-12 5:25,3,0.0042,0.0042
420,2011-03-12 5:32,3,0.0032,0.0032
721,2011-03-12 5:44,1,0.083,0.083
0,2011-03-12 5:44,3,0.0089,0.0089
60,2011-03-12 5:45,1,0.0768,0.0768
121,2011-03-12 5:47,3,0.0064,0.0064
0,2011-03-12 5:47,1,0.0747,0.0747
180,2011-03-12 5:50,3,0.0069,0.0069
0,2011-03-12 5:50,1,0.1072,0.1072
60,2011-03-12 5:51,3,0.0028,0.0028
0,2011-03-12 5:51,1,0.0747,0.0747
60,2011-03-12 5:52,1,0.081,0.081
60,2011-03-12 5:53,3,0.0032,0.0032
1,2011-03-12 5:53,1,0.081,0.081
120,2011-03-12 5:55,3,0.0043,0.0043
60,2011-03-12 5:56,3,0.0029,0.0029
180,2011-03-12 5:59,3,0.0032,0.0032
2583,2011-03-12 6:42,3,0.0028,0.0028
2582,2011-03-12 7:25,3,0.0029,0.0029
421,2011-03-12 7:32,1,0.1056,0.1056
0,2011-03-12 7:32,3,0.0083,0.0083
480,2011-03-12 7:40,3,0.0069,0.0069
361,2011-03-12 7:46,3,0.0032,0.0032
2042,2011-03-12 8:20,3,0.0032,0.0032
781,2011-03-12 8:33,3,0.0052,0.0052
60,2011-03-12 8:34,1,0.0747,0.0747
0,2011-03-12 8:34,3,0.003,0.003
901,2011-03-12 8:49,3,0.0033,0.0033
781,2011-03-12 9:02,1,0.0768,0.0768
125,2011-03-11 1:37,1,0.081,0.081
0,2011-03-11 1:37,3,0.0229,0.0229
60,2011-03-11 1:38,1,0.0768,0.0768
0,2011-03-11 1:38,3,0.0072,0.0072
60,2011-03-11 1:39,1,0.0747,0.0747
0,2011-03-11 1:39,3,0.0229,0.0229
60,2011-03-11 1:40,1,0.0924,0.0924
0,2011-03-11 1:40,3,0.0107,0.0107
120,2011-03-11 1:42,1,0.0789,0.0789
60,2011-03-11 1:43,1,0.1056,0.1056
181,2011-03-11 1:46,1,0.0975,0.0975
60,2011-03-11 1:47,1,0.0924,0.0924
480,2011-03-11 1:55,3,0.003,0.003
1201,2011-03-11 2:15,3,0.0028,0.0028
661,2011-03-11 2:27,3,0.0028,0.0028
60,2011-03-11 2:28,3,0.0031,0.0031
901,2011-03-11 2:43,1,0.0768,0.0768
0,2011-03-11 2:43,3,0.0084,0.0084
1742,2011-03-11 3:12,3,0.006,0.006
240,2011-03-11 3:16,3,0.0028,0.0028
181,2011-03-11 3:19,3,0.0028,0.0028
420,2011-03-11 3:26,3,0.0069,0.0069
60,2011-03-11 3:27,3,0.0031,0.0031
721,2011-03-11 3:39,3,0.0067,0.0067
60,2011-03-11 3:40,1,0.0747,0.0747
0,2011-03-11 3:40,3,0.0041,0.0041
60,2011-03-11 3:41,1,0.0747,0.0747
781,2011-03-11 3:54,3,0.0034,0.0034
2343,2011-03-11 4:33,1,0.0747,0.0747
60,2011-03-11 4:34,3,0.0061,0.0061
1441,2011-03-11 4:58,3,0.0029,0.0029
0,2011-03-11 4:58,1,0.1025,0.1025
60,2011-03-11 4:59,3,0.0085,0.0085
1562,2011-03-11 5:25,3,0.0028,0.0028
240,2011-03-11 5:29,3,0.0029,0.0029
1622,2011-03-11 5:56,3,0.0063,0.0063
120,2011-03-11 5:58,3,0.0035,0.0035
480,2011-03-11 6:06,3,0.0031,0.0031
1922,2011-03-11 6:38,3,0.0064,0.0064
0,2011-03-11 6:38,1,0.0747,0.0747
961,2011-03-11 6:54,3,0.0032,0.0032
1,2011-03-11 6:54,1,0.0768,0.0768
120,2011-03-11 6:56,1,0.083,0.083
60,2011-03-11 6:57,3,0.0099,0.0099
0,2011-03-11 6:57,1,0.104,0.104
901,2011-03-11 7:12,3,0.0029,0.0029
0,2011-03-11 7:12,1,0.083,0.083
60,2011-03-11 7:13,3,0.0029,0.0029
1081,2011-03-11 7:31,3,0.0031,0.0031
901,2011-03-11 7:46,3,0.0039,0.0039
0,2011-03-11 7:46,1,0.1025,0.1025
120,2011-03-11 7:48,3,0.0034,0.0034
781,2011-03-11 8:01,1,0.0768,0.0768
1141,2011-03-11 8:20,3,0.0032,0.0032
241,2011-03-11 8:24,3,0.0129,0.0129
0,2011-03-11 8:24,1,0.0924,0.0924
60,2011-03-11 8:25,1,0.083,0.083
0,2011-03-11 8:25,3,0.0102,0.0102
60,2011-03-11 8:26,3,0.0036,0.0036
240,2011-03-11 8:30,3,0.0043,0.0043
0,2011-03-11 8:30,1,0.0992,0.0992
121,2011-03-11 8:32,1,0.083,0.083
360,2011-03-11 8:38,3,0.0181,0.0181
180,2011-03-11 8:41,1,0.0992,0.0992
361,2011-03-11 8:47,3,0.0091,0.0091
0,2011-03-11 8:47,1,0.1072,0.1072
180,2011-03-11 8:50,1,0.1355,0.1355
0,2011-03-11 8:50,3,0.037,0.037
124,2011-03-09 23:31,3,0.0078,0.0078
61,2011-03-09 23:32,3,0.0204,0.0204
840,2011-03-09 23:46,3,0.0029,0.0029
841,2011-03-10 0:00,3,0.0034,0.0034
1081,2011-03-10 0:18,1,0.0924,0.0924
2643,2011-03-10 1:02,3,0.0028,0.0028
901,2011-03-10 1:17,3,0.0029,0.0029
120,2011-03-10 1:19,3,0.0068,0.0068
120,2011-03-10 1:21,1,0.0768,0.0768
781,2011-03-10 1:34,3,0.0028,0.0028
540,2011-03-10 1:43,1,0.083,0.083
421,2011-03-10 1:50,1,0.0768,0.0768
480,2011-03-10 1:58,1,0.081,0.081
3063,2011-03-10 2:49,1,0.1293,0.1293
0,2011-03-10 2:49,3,0.0032,0.0032
61,2011-03-10 2:50,3,0.0066,0.0066
0,2011-03-10 2:50,1,0.1102,0.1102
60,2011-03-10 2:51,1,0.1117,0.1117
1862,2011-03-10 3:22,1,0.083,0.083
120,2011-03-10 3:24,1,0.182,0.182
120,2011-03-10 3:26,3,0.0032,0.0032
0,2011-03-10 3:26,1,0.1355,0.1355
1261,2011-03-10 3:47,1,0.083,0.083
60,2011-03-10 3:48,1,0.0747,0.0747
0,2011-03-10 3:48,3,0.0081,0.0081
1021,2011-03-10 4:05,3,0.0031,0.0031
1802,2011-03-10 4:35,3,0.007,0.007
60,2011-03-10 4:36,3,0.0029,0.0029
3364,2011-03-10 5:32,1,0.0747,0.0747
60,2011-03-10 5:33,3,0.0043,0.0043
1501,2011-03-10 5:58,3,0.004,0.004
181,2011-03-10 6:01,1,0.0747,0.0747
1561,2011-03-10 6:27,3,0.0028,0.0028
361,2011-03-10 6:33,3,0.0029,0.0029
420,2011-03-10 6:40,1,0.081,0.081
120,2011-03-10 6:42,1,0.1117,0.1117
60,2011-03-10 6:43,1,0.0941,0.0941
0,2011-03-10 6:43,3,0.0038,0.0038
121,2011-03-10 6:45,1,0.1319,0.1319
1261,2011-03-10 7:06,3,0.0029,0.0029
3363,2011-03-10 8:02,3,0.0029,0.0029
2401,2011-03-10 8:42,3,0.2211,0.2211
0,2011-03-10 8:42,1,1.3653,1.3653
120,2011-03-10 8:44,3,0.0138,0.0138
1,2011-03-10 8:44,1,0.0975,0.0975
124,2011-03-08 23:38,3,0.0067,0.0067
1,2011-03-08 23:38,1,0.0992,0.0992
1381,2011-03-09 0:01,3,0.0042,0.0042
360,2011-03-09 0:07,3,0.0028,0.0028
3003,2011-03-09 0:57,3,0.0085,0.0085
600,2011-03-09 1:07,3,0.003,0.003
1082,2011-03-09 1:25,3,0.0032,0.0032
60,2011-03-09 1:26,1,0.081,0.081
60,2011-03-09 1:27,3,0.0057,0.0057
0,2011-03-09 1:27,1,0.083,0.083
1321,2011-03-09 1:49,1,0.0747,0.0747
0,2011-03-09 1:49,3,0.0034,0.0034
601,2011-03-09 1:59,1,0.0887,0.0887
1261,2011-03-09 2:20,3,0.0033,0.0033
1262,2011-03-09 2:41,1,0.0747,0.0747
0,2011-03-09 2:41,3,0.0058,0.0058
1501,2011-03-09 3:06,3,0.0048,0.0048
1802,2011-03-09 3:36,3,0.0028,0.0028
961,2011-03-09 3:52,3,0.0042,0.0042
0,2011-03-09 3:52,1,0.0975,0.0975
1141,2011-03-09 4:11,1,0.0747,0.0747
0,2011-03-09 4:11,3,0.0041,0.0041
60,2011-03-09 4:12,3,0.0082,0.0082
661,2011-03-09 4:23,3,0.0028,0.0028
60,2011-03-09 4:24,3,0.0046,0.0046
181,2011-03-09 4:27,3,0.0028,0.0028
0,2011-03-09 4:27,1,0.0768,0.0768
540,2011-03-09 4:36,3,0.004,0.004
661,2011-03-09 4:47,3,0.0135,0.0135
0,2011-03-09 4:47,1,0.083,0.083
481,2011-03-09 4:55,3,0.0039,0.0039
60,2011-03-09 4:56,1,0.083,0.083
60,2011-03-09 4:57,1,0.2298,0.2298
0,2011-03-09 4:57,3,0.0032,0.0032
60,2011-03-09 4:58,1,0.116,0.116
360,2011-03-09 5:04,3,0.0069,0.0069
0,2011-03-09 5:04,1,0.1391,0.1391
61,2011-03-09 5:05,3,0.0037,0.0037
60,2011-03-09 5:06,1,0.0887,0.0887
0,2011-03-09 5:06,3,0.0033,0.0033
180,2011-03-09 5:09,3,0.0042,0.0042
601,2011-03-09 5:19,1,0.116,0.116
600,2011-03-09 5:29,3,0.0066,0.0066
0,2011-03-09 5:29,1,0.1174,0.1174
61,2011-03-09 5:30,1,0.104,0.104
0,2011-03-09 5:30,3,0.0103,0.0103
60,2011-03-09 5:31,1,0.3456,0.3456
1141,2011-03-09 5:50,3,0.0028,0.0028
120,2011-03-09 5:52,3,0.0031,0.0031
0,2011-03-09 5:52,1,0.1025,0.1025
120,2011-03-09 5:54,1,0.0906,0.0906
181,2011-03-09 5:57,3,0.003,0.003
3783,2011-03-09 7:00,3,0.0029,0.0029
361,2011-03-09 7:06,1,0.081,0.081
0,2011-03-09 7:06,3,0.006,0.006
60,2011-03-09 7:07,3,0.9815,0.9815
0,2011-03-09 7:07,1,0.4977,0.4977
125,2011-03-08 1:37,3,0.0068,0.0068
0,2011-03-08 1:37,1,0.081,0.081
480,2011-03-08 1:45,3,0.0045,0.0045
0,2011-03-08 1:45,1,0.0747,0.0747
60,2011-03-08 1:46,1,0.0924,0.0924
0,2011-03-08 1:46,3,0.0188,0.0188
60,2011-03-08 1:47,3,0.0033,0.0033
60,2011-03-08 1:48,3,0.0519,0.0519
1562,2011-03-08 2:14,3,0.003,0.003
300,2011-03-08 2:19,1,0.0768,0.0768
60,2011-03-08 2:20,3,0.0031,0.0031
541,2011-03-08 2:29,3,0.0031,0.0031
180,2011-03-08 2:32,3,0.0033,0.0033
1562,2011-03-08 2:58,3,0.0029,0.0029
3303,2011-03-08 3:53,3,0.0053,0.0053
120,2011-03-08 3:55,3,0.0028,0.0028
601,2011-03-08 4:05,3,0.0032,0.0032
721,2011-03-08 4:17,3,0.0036,0.0036
60,2011-03-08 4:18,3,0.0046,0.0046
2763,2011-03-08 5:04,1,0.0941,0.0941
1441,2011-03-08 5:28,3,0.0028,0.0028
300,2011-03-08 5:33,1,0.0768,0.0768
121,2011-03-08 5:35,1,0.0747,0.0747
0,2011-03-08 5:35,3,0.0069,0.0069
60,2011-03-08 5:36,3,0.0041,0.0041
360,2011-03-08 5:42,3,0.0042,0.0042
0,2011-03-08 5:42,1,0.0789,0.0789
361,2011-03-08 5:48,3,0.0122,0.0122
0,2011-03-08 5:48,1,0.0747,0.0747
60,2011-03-08 5:49,1,0.081,0.081
60,2011-03-08 5:50,1,0.1331,0.1331
0,2011-03-08 5:50,3,0.0049,0.0049
60,2011-03-08 5:51,3,0.0034,0.0034
1201,2011-03-08 6:11,3,0.0047,0.0047
0,2011-03-08 6:11,1,0.0768,0.0768
61,2011-03-08 6:12,3,0.004,0.004
360,2011-03-08 6:18,3,0.0032,0.0032
901,2011-03-08 6:33,1,0.0768,0.0768
120,2011-03-08 6:35,3,0.0029,0.0029
240,2011-03-08 6:39,3,0.0226,0.0226
0,2011-03-08 6:39,1,0.0747,0.0747
1982,2011-03-08 7:12,3,0.0032,0.0032
961,2011-03-08 7:28,3,0.0036,0.0036
1562,2011-03-08 7:54,3,0.0046,0.0046
0,2011-03-08 7:54,1,0.081,0.081
120,2011-03-08 7:56,1,0.0789,0.0789
961,2011-03-08 8:12,3,0.003,0.003
601,2011-03-08 8:22,3,0.0071,0.0071
0,2011-03-08 8:22,1,0.0747,0.0747
120,2011-03-08 8:24,1,0.0992,0.0992
0,2011-03-08 8:24,3,0.04,0.04
60,2011-03-08 8:25,3,0.0062,0.0062
1,2011-03-08 8:25,1,0.1331,0.1331
360,2011-03-08 8:31,3,0.0061,0.0061
0,2011-03-08 8:31,1,0.0789,0.0789
60,2011-03-08 8:32,3,0.0074,0.0074
0,2011-03-08 8:32,1,0.0768,0.0768
361,2011-03-08 8:38,3,0.1971,0.1971
0,2011-03-08 8:38,1,1.1972,1.1972
125,2011-03-07 2:47,3,0.0072,0.0072
60,2011-03-07 2:48,3,0.0029,0.0029
1441,2011-03-07 3:12,3,0.0028,0.0028
420,2011-03-07 3:19,3,0.0029,0.0029
4865,2011-03-07 4:41,3,0.003,0.003
961,2011-03-07 4:57,3,0.0028,0.0028
1682,2011-03-07 5:25,3,0.0036,0.0036
0,2011-03-07 5:25,1,0.083,0.083
4324,2011-03-07 6:37,3,0.0028,0.0028
181,2011-03-07 6:40,3,0.0062,0.0062
0,2011-03-07 6:40,1,0.104,0.104
300,2011-03-07 6:45,1,0.0747,0.0747
0,2011-03-07 6:45,3,0.0076,0.0076
120,2011-03-07 6:47,3,0.0087,0.0087
0,2011-03-07 6:47,1,0.081,0.081
2043,2011-03-07 7:21,3,0.0333,0.0333
0,2011-03-07 7:21,1,0.0924,0.0924
60,2011-03-07 7:22,1,0.081,0.081
0,2011-03-07 7:22,3,0.0221,0.0221
1141,2011-03-07 7:41,3,0.0029,0.0029
1141,2011-03-07 8:00,1,0.1319,0.1319
661,2011-03-07 8:11,3,0.0042,0.0042
0,2011-03-07 8:11,1,0.0747,0.0747
1081,2011-03-07 8:29,3,0.0049,0.0049
0,2011-03-07 8:29,1,0.0747,0.0747
240,2011-03-07 8:33,3,0.0035,0.0035
361,2011-03-07 8:39,3,0.0028,0.0028
480,2011-03-07 8:47,1,0.0747,0.0747
0,2011-03-07 8:47,3,0.0028,0.0028
1982,2011-03-07 9:20,3,0.0048,0.0048
1,2011-03-07 9:20,1,0.0747,0.0747
180,2011-03-07 9:23,3,0.0028,0.0028
781,2011-03-07 9:36,3,0.0062,0.0062
961,2011-03-07 9:52,3,0.0064,0.0064
240,2011-03-07 9:56,1,0.0768,0.0768
0,2011-03-07 9:56,3,0.0084,0.0084
300,2011-03-07 10:01,1,0.146,0.146
0,2011-03-07 10:01,3,0.003,0.003
125,2011-03-06 0:38,3,0.0061,0.0061
2102,2011-03-06 1:13,3,0.0039,0.0039
5466,2011-03-06 2:44,3,0.0029,0.0029
3063,2011-03-06 3:35,3,0.0051,0.0051
0,2011-03-06 3:35,1,0.0747,0.0747
1501,2011-03-06 4:00,3,0.0036,0.0036
541,2011-03-06 4:09,1,0.083,0.083
0,2011-03-06 4:09,3,0.0031,0.0031
120,2011-03-06 4:11,1,0.2073,0.2073
1021,2011-03-06 4:28,3,0.0033,0.0033
301,2011-03-06 4:33,1,0.0747,0.0747
540,2011-03-06 4:42,3,0.003,0.003
901,2011-03-06 4:57,3,0.0037,0.0037
781,2011-03-06 5:11,3,0.0089,0.0089
180,2011-03-06 5:14,3,0.0058,0.0058
661,2011-03-06 5:25,3,0.0029,0.0029
360,2011-03-06 5:31,1,0.083,0.083
0,2011-03-06 5:31,3,0.0158,0.0158
60,2011-03-06 5:32,3,0.0185,0.0185
601,2011-03-06 5:42,3,0.0049,0.0049
240,2011-03-06 5:46,3,0.0037,0.0037
121,2011-03-06 5:48,3,0.0059,0.0059
60,2011-03-06 5:49,3,0.011,0.011
1501,2011-03-06 6:14,3,0.0029,0.0029
301,2011-03-06 6:19,1,0.1718,0.1718
0,2011-03-06 6:19,3,0.0038,0.0038
660,2011-03-06 6:30,3,0.0059,0.0059
181,2011-03-06 6:33,1,0.1056,0.1056
0,2011-03-06 6:33,3,0.0064,0.0064
780,2011-03-06 6:46,3,0.0045,0.0045
1,2011-03-06 6:46,1,0.0789,0.0789
540,2011-03-06 6:55,1,0.0747,0.0747
0,2011-03-06 6:55,3,0.0028,0.0028
481,2011-03-06 7:03,3,0.0033,0.0033
1141,2011-03-06 7:22,3,0.0039,0.0039
480,2011-03-06 7:30,3,0.0028,0.0028
181,2011-03-06 7:33,1,0.182,0.182
961,2011-03-06 7:49,1,0.085,0.085
2042,2011-03-06 8:23,1,0.0747,0.0747
0,2011-03-06 8:23,3,0.0039,0.0039
1862,2011-03-06 8:54,1,0.0747,0.0747
180,2011-03-06 8:57,3,0.0028,0.0028
721,2011-03-06 9:09,1,0.0747,0.0747
60,2011-03-06 9:10,3,0.0029,0.0029
300,2011-03-06 9:15,3,0.0053,0.0053
1,2011-03-06 9:15,1,0.083,0.083
240,2011-03-06 9:19,1,0.0747,0.0747
0,2011-03-06 9:19,3,0.0067,0.0067
180,2011-03-06 9:22,1,1.0879,1.0879
0,2011-03-06 9:22,3,0.2178,0.2178
124,2011-03-05 0:14,3,0.0052,0.0052
480,2011-03-05 0:22,1,0.0747,0.0747
0,2011-03-05 0:22,3,0.009,0.009
120,2011-03-05 0:24,1,0.0768,0.0768
0,2011-03-05 0:24,3,0.0042,0.0042
421,2011-03-05 0:31,3,0.0035,0.0035
781,2011-03-05 0:44,3,0.0042,0.0042
60,2011-03-05 0:45,3,0.0045,0.0045
901,2011-03-05 1:00,3,0.0032,0.0032
120,2011-03-05 1:02,3,0.0037,0.0037
60,2011-03-05 1:03,3,0.0054,0.0054
1622,2011-03-05 1:30,3,0.0032,0.0032
660,2011-03-05 1:41,3,0.0029,0.0029
361,2011-03-05 1:47,3,0.0029,0.0029
601,2011-03-05 1:57,3,0.0034,0.0034
600,2011-03-05 2:07,3,0.0034,0.0034
180,2011-03-05 2:10,1,0.1215,0.1215
121,2011-03-05 2:12,3,0.0031,0.0031
540,2011-03-05 2:21,3,0.0035,0.0035
0,2011-03-05 2:21,1,0.0768,0.0768
60,2011-03-05 2:22,3,0.0074,0.0074
0,2011-03-05 2:22,1,0.164,0.164
2283,2011-03-05 3:00,3,0.0028,0.0028
1862,2011-03-05 3:31,1,0.0747,0.0747
1261,2011-03-05 3:52,1,0.0975,0.0975
1021,2011-03-05 4:09,3,0.0028,0.0028
360,2011-03-05 4:15,3,0.0029,0.0029
301,2011-03-05 4:20,1,0.0768,0.0768
1501,2011-03-05 4:45,3,0.0195,0.0195
0,2011-03-05 4:45,1,0.1967,0.1967
60,2011-03-05 4:46,3,0.012,0.012
1,2011-03-05 4:46,1,0.1925,0.1925
60,2011-03-05 4:47,3,0.0051,0.0051
1501,2011-03-05 5:12,3,0.0034,0.0034
1081,2011-03-05 5:30,1,0.0768,0.0768
60,2011-03-05 5:31,3,0.0036,0.0036
961,2011-03-05 5:47,1,0.104,0.104
0,2011-03-05 5:47,3,0.0036,0.0036
121,2011-03-05 5:49,3,0.0033,0.0033
4985,2011-03-05 7:12,3,0.0028,0.0028
60,2011-03-05 7:13,1,0.1293,0.1293
0,2011-03-05 7:13,3,0.0105,0.0105
60,2011-03-05 7:14,3,0.0032,0.0032
180,2011-03-05 7:17,1,0.0992,0.0992
0,2011-03-05 7:17,3,0.004,0.004
240,2011-03-05 7:21,1,0.2097,0.2097
36879,2011-03-04 7:39,3,0.0225,0.0225
0,2011-03-04 7:39,1,1.1605,1.1605
60,2011-03-04 7:40,3,0.0036,0.0036
125,2011-03-02 22:47,3,0.0063,0.0063
60,2011-03-02 22:48,3,0.0058,0.0058
480,2011-03-02 22:56,3,0.0029,0.0029
60,2011-03-02 22:57,3,0.0031,0.0031
240,2011-03-02 23:01,3,0.0029,0.0029
60,2011-03-02 23:02,3,0.0117,0.0117
0,2011-03-02 23:02,1,0.1025,0.1025
241,2011-03-02 23:06,3,0.003,0.003
180,2011-03-02 23:09,3,0.0155,0.0155
0,2011-03-02 23:09,1,0.0768,0.0768
60,2011-03-02 23:10,1,0.0768,0.0768
0,2011-03-02 23:10,3,0.0236,0.0236
781,2011-03-02 23:23,3,0.0033,0.0033
661,2011-03-02 23:34,3,0.0029,0.0029
