timestamp,value
2018-09-05 03:20:00,38
2018-09-05 03:50:00,38
2018-09-05 04:20:00,29
2018-09-05 04:50:00,16
2018-09-05 05:20:00,17
2018-09-05 05:50:00,19
2018-09-05 06:20:00,21
2018-09-05 06:50:00,26
2018-09-05 07:20:00,36
2018-09-05 07:50:00,83
2018-09-05 08:20:00,161
2018-09-05 08:50:00,257
2018-09-05 09:20:00,391
2018-09-05 09:50:00,456
2018-09-05 10:20:00,537
2018-09-05 10:50:00,570
2018-09-05 11:20:00,613
2018-09-05 11:50:00,613
2018-09-05 12:20:00,612
2018-09-05 12:50:00,617
2018-09-05 13:20:00,634
2018-09-05 13:50:00,632
2018-09-05 14:20:00,644
2018-09-05 14:50:00,608
2018-09-05 15:20:00,585
2018-09-05 15:50:00,558
2018-09-05 16:20:00,493
2018-09-05 16:50:00,443
2018-09-05 17:20:00,400
2018-09-05 17:50:00,340
2018-09-05 18:20:00,289
2018-09-05 18:50:00,237
2018-09-05 19:20:00,191
2018-09-05 19:50:00,160
2018-09-05 20:20:00,143
2018-09-05 20:50:00,134
2018-09-05 21:20:00,127
2018-09-05 21:50:00,113
2018-09-05 22:20:00,101
2018-09-05 22:50:00,90
2018-09-05 23:20:00,83
2018-09-05 23:50:00,74
2018-09-06 00:20:00,66
2018-09-06 00:50:00,60
2018-09-06 01:20:00,54
2018-09-06 01:50:00,51
2018-09-06 02:20:00,48
2018-09-06 02:50:00,46
2018-09-06 03:20:00,45
2018-09-06 03:50:00,45
2018-09-06 04:20:00,36
2018-09-06 04:50:00,17
2018-09-06 05:20:00,18
2018-09-06 10:36:00,524
2018-09-06 11:06:00,609
2018-09-06 11:36:00,612
2018-09-06 12:06:00,606
2018-09-06 12:36:00,616
2018-09-06 13:06:00,621
2018-09-06 13:36:00,610
2018-09-06 14:06:00,639
2018-09-06 14:36:00,648
2018-09-06 15:06:00,618
2018-09-06 15:36:00,599
2018-09-06 16:10:00,564
2018-09-06 16:40:00,504
2018-09-06 17:10:00,442
2018-09-06 17:40:00,385
2018-09-06 18:10:00,334
2018-09-06 18:40:00,281
2018-09-06 19:10:00,230
2018-09-06 19:40:00,196
2018-09-06 20:10:00,155
